f_name,molecule_name,test_type,test_text,comments,opsin_smiles,O_fname
Benchmark_data_15,"Dimethyl 2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",13C NMR,"(126 MHz, CDCl3)  170.1 (CO2Me), 132.2 (C{1}), 115.3
(C{4}), 113.2 (C{3}), 103.1 (C{2}), 58.6 (C{7}), 53.3 (CO2Me), 45.0 (C{5}), 37.1 (C{6})",,COC(=O)C1(C(=O)OC)CCn2cccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",IR,"/cm−1(film) 2955w, 1732s, 1267m, 1226m, 1098m",,COC(=O)C1(C(=O)OC)CCn2cccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",MS,"(m/z +ESI): Found: [M+H]+,
224.09195. C11H14NO4
+ requires 224.09173",,COC(=O)C1(C(=O)OC)CCn2cccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Di-tert-butyl 2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",Rf,"0.40 (20% EtOAc in PE40–60, purple in vanillin)",,CC(C)(C)OC(=O)C1(C(=O)OC(C)(C)C)CCn2cccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Di-tert-butyl 2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",1H NMR,"(400 MHz,
CDCl3)  6.60 (dd, 1H, J = 2.5, 1.5 Hz, C{1} –H), 6.24 (dd, 1H, J = 3.5, 2.5 Hz, C{2} –H),
6.10 (dd, 1H, J = 3.5, 1.5 Hz, C{3} –H), 4.03 (t, 2H, J = 7.0 Hz, C{7} –H), 2.95 (t, 2H,
J = 7.0 Hz, C{6} –H), 1.47 (s, 18H, CMe3)",,CC(C)(C)OC(=O)C1(C(=O)OC(C)(C)C)CCn2cccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Di-tert-butyl 2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",13C NMR,"(126 MHz, CDCl3)  168.8 (CO2R),
133.3 (C{4}), 114.9 (C{1}), 113.0 (C{2}), 102.7 (C{3}), 82.0 (CMe3), 60.4 (C{5}), 44.9
(C{7}), 36.4 (C{6}), 28.0 (CMe3)",,CC(C)(C)OC(=O)C1(C(=O)OC(C)(C)C)CCn2cccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Di-tert-butyl 2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",IR,"/cm−1(film) 2976w, 1726s, 1160m, 1100m, 715m",,CC(C)(C)OC(=O)C1(C(=O)OC(C)(C)C)CCn2cccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Di-tert-butyl 2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",MS,"(m/z +ESI): Found: [M+H]+, 308.1857. C17H26NO4
+ requires 308.1856",,CC(C)(C)OC(=O)C1(C(=O)OC(C)(C)C)CCn2cccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dibenzyl 2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate,",Rf,"0.28 (20% EtOAc in PE40–60, orange in vanillin)",,,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dibenzyl 2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate,",1H NMR,"(500 MHz, CDCl3)
 7.33–7.29 (m, 6H, C{12, 13} –H), 7.26–7.23 (m, 4H, C{11} –H), 6.63 (dd, 1H, J = 2.5,
1.5 Hz, C{1} –H), 6.25 (dd, 1H, J = 3.5, 2.5 Hz, C{2} –H), 6.14 (dd, 1H, J = 3.5, 1.5 Hz,
C{3} –H), 5.19–5.11 (m, 4H, C{9} –H), 4.06 (t, 2H, J = 7.0 Hz, C{7} –H), 3.07 (t, 2H, J = 7.0 Hz, C{6} –H)",,,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dibenzyl 2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate,",13C NMR,"(126 MHz, CDCl3)  169.3 (CO2R), 135.4 (C{10}), 132.0
(C{4}), 128.7 (C{12}), 128.4 (C{13}), 128.1 (C{11}), 115.3 (C{1}), 113.3 (C{2}), 103.4
(C{3}), 67.7 (C{9}), 58.9 (C{5}), 45.0 (C{7}), 36.9 (C{6})",,,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dibenzyl 2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate,",IR,"/cm−1(film) 2980w, 1734s,
1263m, 1097m, 697w",,,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dibenzyl 2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate,",MS,"(m/z +ESI): Found: [M+H]+, 376.1543. C23H22NO4
+ requires
376.1543",,,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Trimethyl 2,3-dihydro-1H-pyrrolizine-1,1,7-tricarboxylate",Rf,"0.23 (40% EtOAc in PE40–60, orange in vanillin)",,COC(=O)c1ccn2c1C(C(=O)OC)(C(=O)OC)CC2,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Trimethyl 2,3-dihydro-1H-pyrrolizine-1,1,7-tricarboxylate",1H NMR,"(500 MHz,
CDCl3)  6.67 (d, 1H, J = 3.0 Hz, C{3} –H), 6.59 (d, 1H, J = 3.0 Hz, C{4} –H), 4.05
(t, 2H, J = 7.0 Hz, C{5} –H), 3.76 (s, 6H, CO2Me), 3.75 (s, 3H, C{9} –H), 3.20 (t, 2H,
J = 7.0 Hz, C{6} –H)",,COC(=O)c1ccn2c1C(C(=O)OC)(C(=O)OC)CC2,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Trimethyl 2,3-dihydro-1H-pyrrolizine-1,1,7-tricarboxylate",13C NMR,"(126 MHz, CDCl3)  169.6 (CO2Me), 164.5 (C{8}), 137.6
(C{1}), 115.6 (C{4}), 115.0 (C{3}), 110.0 (C{2}), 60.1 (C{7}), 53.4 (CO2Me), 51.0 (C{9}),
45.8 (C{5}), 39.1 (C{6})",,COC(=O)c1ccn2c1C(C(=O)OC)(C(=O)OC)CC2,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Trimethyl 2,3-dihydro-1H-pyrrolizine-1,1,7-tricarboxylate",IR,"/cm−1(film) 2952w, 1750s, 1733m, 1436m, 1228m",,COC(=O)c1ccn2c1C(C(=O)OC)(C(=O)OC)CC2,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Trimethyl 2,3-dihydro-1H-pyrrolizine-1,1,7-tricarboxylate",MS,"(m/z
+ESI): Found: [M+Na]+, 304.0789. C13H15NNaO6
+ requires 304.0792",,COC(=O)c1ccn2c1C(C(=O)OC)(C(=O)OC)CC2,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 6,7-dihydroimidazo[1,2-a]pyridine-8,8(5H)-dicarboxylate",Rf,"0.14 (EtOAc, KMnO4)",,COC(=O)C1(C(=O)OC)CCCn2ccnc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 6,7-dihydroimidazo[1,2-a]pyridine-8,8(5H)-dicarboxylate",1H NMR,"(500 MHz, CDCl3)  7.11 (d, 1H, J = 1.5 Hz,
C{2} –H), 6.86 (d, 1H, J = 1.5 Hz, C{3} –H), 4.01 (t, 2H, J = 6.0 Hz, C{4} –H), 3.81 (s, 6H,
CO2Me), 2.59–2.52 (m, 2H, C{6} –H), 2.06–1.97 (m, 2H, C{5} –H)",,COC(=O)C1(C(=O)OC)CCCn2ccnc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 6,7-dihydroimidazo[1,2-a]pyridine-8,8(5H)-dicarboxylate",13C NMR,"(126 MHz,
CDCl3)  169.5 (CO2Me), 139.7 (C{1}), 128.8 (C{2}), 119.2 (C{3}), 56.7 (C{7}), 53.6
(CO2Me), 44.7 (C{4}), 29.5 (C{6}), 20.0 (C{5})",,COC(=O)C1(C(=O)OC)CCCn2ccnc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 6,7-dihydroimidazo[1,2-a]pyridine-8,8(5H)-dicarboxylate",IR,"(film) 2956w, 1731s, 1436m, 1260m,
1114w",,COC(=O)C1(C(=O)OC)CCCn2ccnc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 6,7-dihydroimidazo[1,2-a]pyridine-8,8(5H)-dicarboxylate",MS,"(m/z +ESI): Found: [M+H]+, 239.10271. C11H15N2O4
+ requires 239.10263",,COC(=O)C1(C(=O)OC)CCCn2ccnc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5-benzoyl-2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",Rf,"0.41 (40% EtOAc in PE40–60, orange in vanillin)",,COC(=O)C1(C(=O)OC)CCn2c(C(=O)c3ccccc3)ccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5-benzoyl-2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",1H NMR,"(500 MHz, CDCl3)
 7.86–7.79 (m, 2H, C{10} –H), 7.57–7.50 (m, 1H, C{12} –H), 7.48–7.42 (m, 2H, C{11} –H),
6.84 (d, 1H, J = 4.0 Hz, C{3} –H), 6.27 (d, 1H, J = 4.0 Hz, C{2} –H), 4.55 (t, 2H, J = 7.0 Hz,
C{5} –H), 3.81 (s, 6H, CO2Me), 3.14 (t, 2H, J = 7.0 Hz, C{6} –H)",,COC(=O)C1(C(=O)OC)CCn2c(C(=O)c3ccccc3)ccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5-benzoyl-2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",13C NMR,"(126 MHz,
CDCl3)  185.4 (C{8}), 169.2 (CO2Me), 140.4 (C{1}), 139.1 (C{9}), 131.7 (C{12}), 129.1
(C{10}), 128.3 (C{11}), 127.6 (C{4}), 124.7 (C{3}), 105.0 (C{2}), 58.9 (C{7}), 53.6
(CO2Me), 47.1 (C{5}), 36.6 (C{6})",,COC(=O)C1(C(=O)OC)CCn2c(C(=O)c3ccccc3)ccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5-benzoyl-2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",IR,"(film) 2955w, 1737s, 1625m, 1262s, 1099m",,COC(=O)C1(C(=O)OC)CCn2c(C(=O)c3ccccc3)ccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5-benzoyl-2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",MS,"(m/z +ESI): Found: [M+H]+, 328.1178. C18H18NO5
+ requires 328.1179",,COC(=O)C1(C(=O)OC)CCn2c(C(=O)c3ccccc3)ccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5-phenyl-2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",Rf,"0.23 (20% EtOAc in PE40–60, orange in vanillin)",,COC(=O)C1(C(=O)OC)CCn2c(-c3ccccc3)ccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5-phenyl-2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",1H NMR,"(500 MHz, CDCl3)
 7.48–7.42 (m, 2H, C{9} –H), 7.39–7.33 (m, 2H, C{10} –H), 7.25–7.19 (m, 1H, C{11} –H),
6.45 (d, 1H, J = 3.5 Hz, C{2} –H), 6.25 (d, 1H, J = 3.5 Hz, C{3} –H), 4.26 (t, 2H, J = 7.0 Hz,
C{7} –H), 3.80 (s, 6H, CO2Me), 3.10 (t, 2H, J = 7.0 Hz, C{6} –H)",,COC(=O)C1(C(=O)OC)CCn2c(-c3ccccc3)ccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5-phenyl-2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",13C NMR,"(126 MHz,
CDCl3)  170.0 (CO2Me), 133.5 (C{4}), 133.1 (C{8}), 130.1 (C{1}), 128.8 (C{10}), 126.4
(C{11}), 126.0 (C{9}), 111.7 (C{2}), 104.2 (C{3}), 58.6 (C{5}), 53.4 (CO2Me), 45.5
(C{7}), 37.0 (C{6})",,COC(=O)C1(C(=O)OC)CCn2c(-c3ccccc3)ccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5-phenyl-2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",IR,"(film) 2954w, 1735s, 1435m, 1247m, 755m",,COC(=O)C1(C(=O)OC)CCn2c(-c3ccccc3)ccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5-phenyl-2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",MS,"(m/z +ESI):
Found: [M+H]+, 300.1231. C17H18NO4
+ requires 300.1230",,COC(=O)C1(C(=O)OC)CCn2c(-c3ccccc3)ccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5-(4-methoxyphenyl)-2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",Rf,"0.16 (20% EtOAc in PE40–60, red in vanillin)",,COC(=O)C1(C(=O)OC)CCn2c(-c3ccc(OC)cc3)ccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5-(4-methoxyphenyl)-2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",1H NMR,"(500 MHz, CDCl3)  7.40–7.34
(m, 2H, C{9} –H), 6.96–6.87 (m, 2H, C{10} –H), 6.34 (d, 1H, J = 3.5 Hz, C{2} –H), 6.22
(d, 1H, J = 3.5 Hz, C{3} –H), 4.20 (t, 2H, J = 7.0 Hz, C{7} –H), 3.83 (s, 3H, C{12} –H),
3.80 (s, 6H, CO2Me), 3.09 (t, 2H, J = 7.0 Hz, C{6} –H)",,COC(=O)C1(C(=O)OC)CCn2c(-c3ccc(OC)cc3)ccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5-(4-methoxyphenyl)-2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",13C NMR,"(126 MHz, CDCl3)
 170.1 (CO2Me), 158.4 (C{11}), 132.7 (C{4}), 129.9 (C{1}), 127.5 (C{9}), 125.9 (C{8}),
114.3 (C{10}), 110.8 (C{2}), 104.0 (C{3}), 58.7 (C{5}), 55.4 (C{12}), 53.3 (CO2Me), 45.2
(C{7}), 37.1 (C{6})",,COC(=O)C1(C(=O)OC)CCn2c(-c3ccc(OC)cc3)ccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5-(4-methoxyphenyl)-2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",IR,"(film) 2955w, 1735s, 1556m, 1250s, 832w",,COC(=O)C1(C(=O)OC)CCn2c(-c3ccc(OC)cc3)ccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5-(4-methoxyphenyl)-2,3-dihydro-1H-pyrrolizine-1,1-dicarboxylate",MS,"(m/z +ESI):
Found: [M+H]+, 330.1335. C18H20NO5
+ requires 330.1336",,COC(=O)C1(C(=O)OC)CCn2c(-c3ccc(OC)cc3)ccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"2-Ethyl 7,7-dimethyl 1-methyl-1,4,5,6-tetrahydro-7H-indole-2,7,7-tricarboxylate",Rf,"0.16 (33% Et2O in PE40–60, KMnO4)",,CCOC(=O)c1cc2c(n1C)C(C(=O)OC)(C(=O)OC)CCC2,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"2-Ethyl 7,7-dimethyl 1-methyl-1,4,5,6-tetrahydro-7H-indole-2,7,7-tricarboxylate",1H NMR,"(500 MHz, CDCl3)  6.76 (s, 1H,
C{2} –H), 4.26 (q, 2H, J = 7.0 Hz, C{9} –H), 3.78 (s, 6H, CO2Me), 3.76 (s, 3H, N-Me),
2.55 (t, 2H, J = 6.5 Hz, C{8} –H), 2.43–2.35 (m, 2H, C{6} –H), 1.82–1.71 (m, 2H, C{7} –H),
1.32 (t, 3H, J = 7.0 Hz, C{10} –H)",,CCOC(=O)c1cc2c(n1C)C(C(=O)OC)(C(=O)OC)CCC2,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"2-Ethyl 7,7-dimethyl 1-methyl-1,4,5,6-tetrahydro-7H-indole-2,7,7-tricarboxylate",13C NMR,"(126 MHz, CDCl3)  170.9 (CO2Me),
161.6 (CO2Et), 130.4 (C{4}), 123.6 (C{1}), 120.2 (C{3}), 115.6 (C{2}), 59.9 (C{9}), 56.3
(C{5}), 53.3 (CO2Me), 34.1 (N-Me), 33.9 (C{6}), 22.8 (C{8}), 20.9 (C{7}), 14.6 (C{10})",,CCOC(=O)c1cc2c(n1C)C(C(=O)OC)(C(=O)OC)CCC2,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"2-Ethyl 7,7-dimethyl 1-methyl-1,4,5,6-tetrahydro-7H-indole-2,7,7-tricarboxylate",IR,"(film) 2980w, 1734s, 1700s, 1248s, 1086m",,CCOC(=O)c1cc2c(n1C)C(C(=O)OC)(C(=O)OC)CCC2,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"2-Ethyl 7,7-dimethyl 1-methyl-1,4,5,6-tetrahydro-7H-indole-2,7,7-tricarboxylate",MS,"(m/z +ESI): Found: [M+H]+,
346.1260. C16H21NNaO6
+ requires 346.1261",,CCOC(=O)c1cc2c(n1C)C(C(=O)OC)(C(=O)OC)CCC2,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5,6-dihydrobenzo[b]thiophene-7,7(4H)-dicarboxylate",Rf,"0.22 (20% Et2O in PE40–60, KMnO4)",,COC(=O)C1(C(=O)OC)CCCc2ccsc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5,6-dihydrobenzo[b]thiophene-7,7(4H)-dicarboxylate",1H NMR,"(500 MHz, CDCl3)  7.25 (d, 1H,
J = 5.0 Hz, C{1} –H), 6.77 (d, 2H, J = 5.0 Hz, C{2} –H), 3.78 (s, 6H, CO2Me), 2.67 (t, 2H,
J = 6.5 Hz, C{5} –H), 2.45–2.39 (m, 2H, C{7} –H), 1.89–1.82 (m, 2H, C{6} –H)",,COC(=O)C1(C(=O)OC)CCCc2ccsc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5,6-dihydrobenzo[b]thiophene-7,7(4H)-dicarboxylate",13C NMR,"(126 MHz, CDCl3)  171.2 (CO2Me), 138.9 (C{3}), 130.3 (C{4}), 127.1 (C{2}), 125.8 (C{1}),
56.9 (C{8}), 53.1 (CO2Me), 31.5 (C{7}), 25.7 (C{5}), 20.0 (C{6})",,COC(=O)C1(C(=O)OC)CCCc2ccsc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5,6-dihydrobenzo[b]thiophene-7,7(4H)-dicarboxylate",IR,"(film) 2952w,
1736s, 1434m, 1240m, 1177m",,COC(=O)C1(C(=O)OC)CCCc2ccsc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5,6-dihydrobenzo[b]thiophene-7,7(4H)-dicarboxylate",MS,"(m/z +ESI): Found: [M+H]+, 255.0687. C12H15O5S+
requires 255.0686",,COC(=O)C1(C(=O)OC)CCCc2ccsc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5,6-dihydrobenzo[d]isoxazole-7,7(4H)-dicarboxylate",Rf,"0.33 (50% Et2O in PE40–60, KMnO4)",,COC(=O)C1(C(=O)OC)CCCc2cnoc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5,6-dihydrobenzo[d]isoxazole-7,7(4H)-dicarboxylate",1H NMR,"(500 MHz, CDCl3)  8.13 (s, 1H,
C{1} –H), 3.80 (s, 6H, CO2Me), 2.52 (t, 2H, J = 6.0 Hz, C{4} –H), 2.48–2.41 (m, 2H,
C{6} –H), 1.88–1.80 (m, 2H, C{5} –H)",,COC(=O)C1(C(=O)OC)CCCc2cnoc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5,6-dihydrobenzo[d]isoxazole-7,7(4H)-dicarboxylate",13C NMR,"(126 MHz, CDCl3)  168.6 (CO2Me),
161.1 (C{3}), 149.5 (C{1}), 115.4 (C{2}), 55.5 (C{7}), 53.6 (CO2Me), 31.6 (C{6}), 20.3
(C{5}), 19.6 (C{4})",,COC(=O)C1(C(=O)OC)CCCc2cnoc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5,6-dihydrobenzo[d]isoxazole-7,7(4H)-dicarboxylate",IR,"(film) 2980m, 1733s, 1436w, 1252m, 1158m",,COC(=O)C1(C(=O)OC)CCCc2cnoc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5,6-dihydrobenzo[d]isoxazole-7,7(4H)-dicarboxylate",MS,"(m/z
+ESI): Found: [M+H]+, 240.08680. C11H14NO5
+ requires 240.08665",,COC(=O)C1(C(=O)OC)CCCc2cnoc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,Dimethyl 2-hydroxy-2-(3-(isoxazol-4-yl)propyl)malonate,1H NMR,"(500 MHz, CDCl3)  8.22 (s, 1H, C{3} –H), 8.14 (s, 1H, C{1} –H), 3.80 (s, 6H,
CO2Me), 2.50 (t, 2H, J = 7.5 Hz, C{4} –H), 2.10–2.03 (m, 2H, C{6} –H), 1.68–1.58 (m, 2H,
C{5} –H)",,COC(=O)C(O)(CCCc1cnoc1)C(=O)OC,adsc202101451-sup-0001-misc_information
Benchmark_data_15,Dimethyl 2-hydroxy-2-(3-(isoxazol-4-yl)propyl)malonate,13C NMR,"(126 MHz, CDCl3)  170.9 (CO2Me), 154.6 (C{3}), 150.3 (C{1}),
118.6 (C{2}), 78.9 (C{7}), 53.7 (CO2Me), 34.2 (C{6}), 23.6 (C{5}), 22.0 (C{4})",,COC(=O)C(O)(CCCc1cnoc1)C(=O)OC,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5,6-dihydrobenzo[d]thiazole-7,7(4H)-dicarboxylate",Rf,"0.31 (60% EtOAc in PE40–60, KMnO4)",,COC(=O)C1(C(=O)OC)CCCc2ncsc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5,6-dihydrobenzo[d]thiazole-7,7(4H)-dicarboxylate",1H NMR,"(500 MHz, CDCl3)  8.76 (s, 1H,
C{1} –H), 3.77 (s, 6H, CO2Me), 2.87 (t, 2H, J = 6.5 Hz, C{6} –H), 2.45–2.39 (m, 2H,
C{4} –H), 2.01–1.90 (m, 2H, C{5} –H)",,COC(=O)C1(C(=O)OC)CCCc2ncsc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5,6-dihydrobenzo[d]thiazole-7,7(4H)-dicarboxylate",13C NMR,"(126 MHz, CDCl3)  170.4 (CO2Me),
154.1 (C{7}), 153.5 (C{1}), 124.9 (C{2}), 56.1 (C{3}), 53.4 (CO2Me), 31.2 (C{4}), 26.9
(C{6}), 20.1 (C{5})",,COC(=O)C1(C(=O)OC)CCCc2ncsc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5,6-dihydrobenzo[d]thiazole-7,7(4H)-dicarboxylate",IR,"(film) 2954w, 1736s, 1244m, 1103w",,COC(=O)C1(C(=O)OC)CCCc2ncsc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 5,6-dihydrobenzo[d]thiazole-7,7(4H)-dicarboxylate",MS,"(m/z +ESI):
Found: [M+H]+, 256.0640. C11H14NO4S+ requires 256.0638",,COC(=O)C1(C(=O)OC)CCCc2ncsc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 9-methyl-2,3,4,9-tetrahydro-1H-carbazole-1,1-dicarboxylate",Rf,"0.47 (50% Et2O in PE40–60, brown in vanillin)",,COC(=O)C1(C(=O)OC)CCCc2c1n(C)c1ccccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 9-methyl-2,3,4,9-tetrahydro-1H-carbazole-1,1-dicarboxylate",1H NMR,"(500 MHz, CDCl3)  7.52 (dt,
1H, J = 8.0, 1.0 Hz, C{5} –H), 7.30 (dt, 1H, J = 8.5, 1.0 Hz, C{2} –H), 7.27–7.23 (m, 1H,
C{3} –H), 7.10 (ddd, 1H, J = 8.0, 7.0, 1.0 Hz, C{4} –H), 3.78 (s, 6H, CO2Me), 3.65 (s, 3H,
C{13} –H), 2.82 (t, 2H, J = 6.5 Hz, C{8} –H), 2.53–2.47 (m, 2H, C{10} –H), 1.99–1.88 (m, 2H,
C{9} –H)",,COC(=O)C1(C(=O)OC)CCCc2c1n(C)c1ccccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 9-methyl-2,3,4,9-tetrahydro-1H-carbazole-1,1-dicarboxylate",13C NMR,"(126 MHz, CDCl3)  171.2 (CO2Me), 137.9 (C{1}), 129.9 (C{12}),
126.1 (C{6}), 122.4 (C{3}), 119.1 (C{4}), 118.8 (C{5}), 112.7 (C{7}), 109.2 (C{2}), 56.2
(C{11}), 53.2 (CO2Me), 33.9 (C{10}), 31.0 (C{13}), 21.0 (C{8}), 20.6 (C{9})",,COC(=O)C1(C(=O)OC)CCCc2c1n(C)c1ccccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 9-methyl-2,3,4,9-tetrahydro-1H-carbazole-1,1-dicarboxylate",MS,"(m/z +ESI): Found: [M+Na]+, 324.0. C17H19NNaO4
+ requires 324.1",,COC(=O)C1(C(=O)OC)CCCc2c1n(C)c1ccccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 2,3-dihydrodibenzo[b,d]thiophene-4,4(1H)-dicarboxylate",Rf,"0.19 (20 % Et2O in PE40–60, KMnO4)",,COC(=O)C1(C(=O)OC)CCCc2c1sc1ccccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 2,3-dihydrodibenzo[b,d]thiophene-4,4(1H)-dicarboxylate",1H NMR,"(500 MHz,
CDCl3)  7.81–7.75 (m, 1H, C{7} –H), 7.66–7.60 (m, 1H, C{4} –H), 7.38–7.30 (m, 2H,
C{5, 6} –H), 3.81 (s, 6H, CO2Me), 2.83 (t, 2H, J = 6.5 Hz, C{12} –H), 2.58–2.50 (m, 2H,
C{10} –H), 2.02–1.94 (m, 2H, C{11} –H)",,COC(=O)C1(C(=O)OC)CCCc2c1sc1ccccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 2,3-dihydrodibenzo[b,d]thiophene-4,4(1H)-dicarboxylate",13C NMR,"(126 MHz, CDCl3)  170.8 (CO2Me),
139.8 (C{8}), 138.5 (C{3}), 133.6 (C{2}), 131.7 (C{1}), 125.0 (C{5}), 124.1 (C{6}), 122.3
(C{7}), 121.6 (C{4}), 57.5 (C{9}), 53.2 (CO2Me), 31.7 (C{10}), 23.9 (C{12}), 19.4 (C{11})",,COC(=O)C1(C(=O)OC)CCCc2c1sc1ccccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 2,3-dihydrodibenzo[b,d]thiophene-4,4(1H)-dicarboxylate",IR,"(film) 2952w, 1735s, 1435m, 1247m, 754w",,COC(=O)C1(C(=O)OC)CCCc2c1sc1ccccc21,adsc202101451-sup-0001-misc_information
Benchmark_data_15,"Dimethyl 2,3-dihydrodibenzo[b,d]thiophene-4,4(1H)-dicarboxylate",MS,"(m/z +ESI): Found: [M+H]+,
305.0843. C16H17O4S+ requires 305.0842",,COC(=O)C1(C(=O)OC)CCCc2c1sc1ccccc21,adsc202101451-sup-0001-misc_information
